4174,2019113,18.08.2019,000000,3100,-1,-1,-1,-1,-1,-1,03987.178,7041.217066 N,03218.377449 E,279.06,,,-1,-999.00,-999.00,9.7,109,-999.00,-999.00,-1,-1,-1,-1,-1,10.7,3.67,,*5c
4174,2019113,18.08.2019,000100,3100,-1,-1,-1,-1,-1,-1,03987.358,7041.396003 N,03218.394849 E,278.88,,,-1,7.3,8.6,8.2,102,1008.8,100,-1,-1,-1,-1,-1,10.8,3.84,,*5c
4174,2019113,18.08.2019,000200,3100,-1,-1,-1,-1,-1,-1,03987.536,7041.575564 N,03218.413372 E,277.69,,,-1,7.3,8.6,9.0,103,1008.8,99,-1,-1,-1,-1,-1,10.9,4.00,,*5c
4174,2019113,18.08.2019,000300,3100,-1,-1,-1,-1,-1,-1,03987.716,7041.754747 N,03218.433421 E,275.38,,,-1,7.3,8.6,9.0,98,1008.8,99,-1,-1,-1,-1,-1,10.8,4.00,,*5c
4174,2019113,18.08.2019,000400,3100,-1,-1,-1,-1,-1,-1,03987.894,7041.933404 N,03218.451315 E,274.77,,,-1,7.4,8.6,9.4,105,1008.8,99,-1,-1,-1,-1,-1,10.8,3.67,,*5c
4174,2019113,18.08.2019,000500,3100,-1,-1,-1,-1,-1,-1,03988.074,7042.111974 N,03218.470380 E,274.35,,,-1,-999.00,-999.00,,106,-999.00,-999.00,-1,-1,-1,-1,-1,10.8,4.13,,*5c
4174,2019113,18.08.2019,000600,3100,-1,-1,-1,-1,-1,-1,03988.250,7042.290155 N,03218.491960 E,272.71,,,-1,7.3,8.6,9.3,102,1008.8,99,-1,-1,-1,-1,-1,10.9,4.01,,*5c
4174,2019113,18.08.2019,000700,3100,-1,-1,-1,-1,-1,-1,03988.430,7042.467870 N,03218.513897 E,273.20,,,-1,7.4,8.6,9.1,105,1008.8,100,-1,-1,-1,-1,-1,10.9,3.74,,*5c
4174,2019113,18.08.2019,000800,3100,-1,-1,-1,-1,-1,-1,03988.606,7042.644507 N,03218.536897 E,270.67,,,-1,7.4,8.6,9.1,,1008.9,99,-1,-1,-1,-1,-1,10.6,3.65,,*5c
4174,2019113,18.08.2019,000900,3100,-1,-1,-1,-1,-1,-1,03988.782,7042.820810 N,03218.561583 E,269.80,,,-1,7.4,8.6,,,1008.9,100,-1,-1,-1,-1,-1,10.6,4.03,,*5c
4174,2019113,18.08.2019,001000,3100,-1,-1,-1,-1,-1,-1,03988.960,7042.996785 N,03218.589198 E,269.45,,,-1,7.3,8.6,8.5,103,1008.9,99,-1,-1,-1,-1,-1,10.5,4.37,,*5c
4174,2019113,18.08.2019,001100,3100,-1,-1,-1,-1,-1,-1,03989.134,7043.172447 N,03218.615437 E,268.27,,,-1,7.3,8.6,9.6,102,1008.8,98,-1,-1,-1,-1,-1,10.6,3.76,,*5c
4174,2019113,18.08.2019,001200,3100,-1,-1,-1,-1,-1,-1,03989.310,7043.347813 N,03218.641834 E,267.13,,,-1,7.4,8.6,8.6,101,1008.8,98,-1,-1,-1,-1,-1,10.6,3.63,,*5c
4174,2019113,18.08.2019,001300,3100,-1,-1,-1,-1,-1,-1,03989.484,7043.523216 N,03218.668997 E,266.46,,,-1,-999.00,-999.00,8.6,104,-999.00,-999.00,-1,-1,-1,-1,-1,10.7,3.73,,*5c
4174,2019113,18.08.2019,001400,3100,-1,-1,-1,-1,-1,-1,03989.660,7043.698991 N,03218.694097 E,265.36,,,-1,7.4,8.6,9.1,103,1008.8,98,-1,-1,-1,-1,-1,10.6,4.14,,*5c
