4174,2019113,13.08.2019,142400,3100,-1,-1,-1,-1,-1,-1,03324.039,6940.599728 N,01859.125969 E,0.00,,,-1,-999.00,-999.00,,,-999.00,-999.00,-1,-1,-1,-1,-1,0.0,229.09,,*5c
4174,2019113,13.08.2019,142500,3100,-1,-1,-1,-1,-1,-1,03324.039,6940.599757 N,01859.125709 E,0.00,,,-1,15.5,10.0,8.1,19,1002.3,69,-1,-1,-1,-1,-1,0.0,229.13,,*5c
4174,2019113,13.08.2019,142600,3100,-1,-1,-1,-1,-1,-1,03324.039,6940.599881 N,01859.125230 E,0.00,,,-1,15.8,10.0,6.8,17,1002.3,68,-1,-1,-1,-1,-1,0.0,229.48,,*5c
4174,2019113,13.08.2019,142700,3100,-1,-1,-1,-1,-1,-1,03324.039,6940.599734 N,01859.125788 E,0.00,,,-1,15.8,10.0,6.3,23,1002.3,68,-1,-1,-1,-1,-1,0.0,229.04,,*5c
4174,2019113,13.08.2019,142800,3100,-1,-1,-1,-1,-1,-1,03324.039,6940.599781 N,01859.125634 E,0.00,,,-1,15.7,10.0,8.4,23,1002.3,68,-1,-1,-1,-1,-1,0.0,229.16,,*5c
4174,2019113,13.08.2019,142900,3100,-1,-1,-1,-1,-1,-1,03324.039,6940.599793 N,01859.125548 E,0.00,,,-1,15.6,10.0,,,1002.3,68,-1,-1,-1,-1,-1,0.0,229.28,,*5c
4174,2019113,13.08.2019,143000,3100,-1,-1,-1,-1,-1,-1,03324.039,6940.599780 N,01859.125738 E,0.00,,,-1,15.8,10.0,6.1,13,1002.3,68,-1,-1,-1,-1,-1,0.0,229.24,,*5c
4174,2019113,13.08.2019,143100,3100,-1,-1,-1,-1,-1,-1,03324.039,6940.599810 N,01859.125454 E,0.00,,,-1,15.6,10.0,6.5,18,1002.3,68,-1,-1,-1,-1,-1,0.0,229.26,,*5c
4174,2019113,13.08.2019,143200,3100,-1,-1,-1,-1,-1,-1,03324.039,6940.599847 N,01859.125443 E,0.00,,,-1,15.7,10.0,6.4,25,1002.3,68,-1,-1,-1,-1,-1,0.0,229.38,,*5c
4174,2019113,13.08.2019,143300,3100,-1,-1,-1,-1,-1,-1,03324.039,6940.599766 N,01859.125761 E,0.00,,,-1,15.7,10.0,5.9,357,1002.3,68,-1,-1,-1,-1,-1,0.0,229.13,,*5c
4174,2019113,13.08.2019,143400,3100,-1,-1,-1,-1,-1,-1,03324.039,6940.599747 N,01859.125767 E,0.00,,,-1,15.9,10.0,7.3,3,1002.3,68,-1,-1,-1,-1,-1,0.0,229.13,,*5c
4174,2019113,13.08.2019,143500,3100,-1,-1,-1,-1,-1,-1,03324.039,6940.599742 N,01859.125863 E,0.00,,,-1,15.7,10.0,6.8,13,1002.3,67,-1,-1,-1,-1,-1,0.0,229.16,,*5c
4174,2019113,13.08.2019,143600,3100,-1,-1,-1,-1,-1,-1,03324.039,6940.599963 N,01859.125138 E,0.00,,,-1,15.6,10.0,7.9,6,1002.3,68,-1,-1,-1,-1,-1,0.0,229.01,,*5c
4174,2019113,13.08.2019,143700,3100,-1,-1,-1,-1,-1,-1,03324.039,6940.599975 N,01859.125127 E,0.00,,,-1,15.6,10.0,7.6,3,1002.3,68,-1,-1,-1,-1,-1,0.0,228.93,,*5c
4174,2019113,13.08.2019,143800,3100,-1,-1,-1,-1,-1,-1,03324.039,6940.599967 N,01859.125117 E,0.00,,,-1,15.8,10.0,6.3,26,1002.3,67,-1,-1,-1,-1,-1,0.0,228.92,,*5c
4174,2019113,13.08.2019,143900,3100,-1,-1,-1,-1,-1,-1,03324.039,6940.599971 N,01859.125133 E,0.00,,,-1,-999.00,-999.00,7.6,24,-999.00,-999.00,-1,-1,-1,-1,-1,0.0,228.91,,*5c
4174,2019113,13.08.2019,144000,3100,-1,-1,-1,-1,-1,-1,03324.039,6940.599972 N,01859.125128 E,0.00,,,-1,15.8,10.0,6.4,19,1002.3,67,-1,-1,-1,-1,-1,0.0,228.90,,*5c
4174,2019113,13.08.2019,144100,3100,-1,-1,-1,-1,-1,-1,03324.039,6940.599967 N,01859.125134 E,0.00,,,-1,15.9,10.0,,,1002.3,68,-1,-1,-1,-1,-1,0.0,228.91,,*5c
4174,2019113,13.08.2019,144200,3100,-1,-1,-1,-1,-1,-1,03324.039,6940.599974 N,01859.125145 E,0.00,,,-1,15.9,10.0,5.3,28,1002.3,68,-1,-1,-1,-1,-1,0.0,228.91,,*5c
4174,2019113,13.08.2019,144300,3100,-1,-1,-1,-1,-1,-1,03324.039,6940.599969 N,01859.125124 E,0.00,,,-1,15.6,10.0,7.2,8,1002.3,68,-1,-1,-1,-1,-1,0.0,228.93,,*5c
4174,2019113,13.08.2019,144400,3100,-1,-1,-1,-1,-1,-1,03324.039,6940.599976 N,01859.125137 E,0.00,,,-1,15.6,10.0,7.0,356,1002.3,68,-1,-1,-1,-1,-1,0.0,228.92,,*5c
4174,2019113,13.08.2019,144500,3100,-1,-1,-1,-1,-1,-1,03324.041,6940.595921 N,01859.132336 E,0.00,,,-1,15.6,10.0,5.5,25,1002.3,69,-1,-1,-1,-1,-1,0.7,227.36,,*5c
4174,2019113,13.08.2019,144600,3100,-1,-1,-1,-1,-1,-1,03324.054,6940.581203 N,01859.152060 E,0.00,,,-1,15.9,10.0,6.8,15,1002.3,68,-1,-1,-1,-1,-1,1.3,213.83,,*5c
4174,2019113,13.08.2019,144700,3100,-1,-1,-1,-1,-1,-1,03324.078,6940.554962 N,01859.157679 E,0.00,,,-1,15.8,10.0,8.5,20,1002.3,68,-1,-1,-1,-1,-1,2.2,177.18,,*5c
4174,2019113,13.08.2019,144800,3100,-1,-1,-1,-1,-1,-1,03324.114,6940.518780 N,01859.192528 E,0.00,,,-1,15.8,10.0,,,1002.3,68,-1,-1,-1,-1,-1,3.2,127.18,,*5c
4174,2019113,13.08.2019,144900,3100,-1,-1,-1,-1,-1,-1,03324.170,6940.484892 N,01859.342241 E,0.00,,,-1,-999.00,-999.00,,24,-999.00,-999.00,-1,-1,-1,-1,-1,4.8,93.35,,*5c
4174,2019113,13.08.2019,145000,3100,-1,-1,-1,-1,-1,-1,03324.254,6940.482238 N,01859.604023 E,0.00,,,-1,15.3,10.0,9.1,15,1002.4,68,-1,-1,-1,-1,-1,6.5,74.73,,*5c
4174,2019113,13.08.2019,145100,3100,-1,-1,-1,-1,-1,-1,03324.364,6940.515571 N,01859.925041 E,0.00,,,-1,,,11.8,16,,,-1,-1,-1,-1,-1,7.6,62.57,,*5c
4174,2019113,13.08.2019,145200,3100,-1,-1,-1,-1,-1,-1,03324.493,6940.575483 N,01900.262144 E,0.00,,,-1,15.1,10.0,12.2,15,1002.4,70,-1,-1,-1,-1,-1,8.3,56.04,,*5c
4174,2019113,13.08.2019,145300,3100,-1,-1,-1,-1,-1,-1,03324.631,6940.655201 N,01900.592053 E,0.00,,,-1,14.5,10.0,16.7,16,1002.4,72,-1,-1,-1,-1,-1,8.6,49.86,,*5c
