4174,2019113,15.08.2019,000000,3100,-1,-1,-1,-1,-1,-1,03539.774,7006.390621 N,01646.076672 E,1528.46,,,-1,8.4,9.9,12.0,41,1003.4,89,-1,-1,-1,-1,-1,0.1,52.34,,*5c
4174,2019113,15.08.2019,000100,3100,-1,-1,-1,-1,-1,-1,03539.774,7006.390029 N,01646.078198 E,1528.74,,,-1,-999.00,-999.00,11.7,44,-999.00,-999.00,-1,-1,-1,-1,-1,0.0,54.31,,*5c
4174,2019113,15.08.2019,000200,3100,-1,-1,-1,-1,-1,-1,03539.775,7006.389449 N,01646.080213 E,1528.41,,,-1,8.4,9.9,12.3,48,1003.4,89,-1,-1,-1,-1,-1,0.2,55.16,,*5c
4174,2019113,15.08.2019,000300,3100,-1,-1,-1,-1,-1,-1,03539.775,7006.389093 N,01646.083422 E,1528.32,,,-1,8.4,9.9,12.3,,1003.4,89,-1,-1,-1,-1,-1,0.2,53.33,,*5c
4174,2019113,15.08.2019,000400,3100,-1,-1,-1,-1,-1,-1,03539.777,7006.387970 N,01646.075228 E,1524.36,,,-1,-999.00,-999.00,12.8,47,-999.00,-999.00,-1,-1,-1,-1,-1,0.4,50.96,,*5c
4174,2019113,15.08.2019,000500,3100,-1,-1,-1,-1,-1,-1,03539.777,7006.389359 N,01646.077224 E,1528.10,,,-1,8.4,9.9,11.8,53,1003.4,90,-1,-1,-1,-1,-1,0.2,50.43,,*5c
4174,2019113,15.08.2019,000600,3100,-1,-1,-1,-1,-1,-1,03539.779,7006.391317 N,01646.081824 E,1524.10,,,-1,8.4,9.9,,,1003.4,90,-1,-1,-1,-1,-1,0.1,49.21,,*5c
4174,2019113,15.08.2019,000700,3100,-1,-1,-1,-1,-1,-1,03539.780,7006.390962 N,01646.078150 E,1527.38,,,-1,-999.00,-999.00,13.3,51,-999.00,-999.00,-1,-1,-1,-1,-1,0.2,48.92,,*5c
4174,2019113,15.08.2019,000800,3100,-1,-1,-1,-1,-1,-1,03539.782,7006.389627 N,01646.069617 E,1527.47,,,-1,8.4,9.9,13.5,51,1003.4,90,-1,-1,-1,-1,-1,0.2,49.74,,*5c
4174,2019113,15.08.2019,000900,3100,-1,-1,-1,-1,-1,-1,03539.785,7006.392512 N,01646.082059 E,1521.79,,,-1,-999.00,-999.00,14.5,49,-999.00,-999.00,-1,-1,-1,-1,-1,0.3,52.69,,*5c
4174,2019113,15.08.2019,001000,3100,-1,-1,-1,-1,-1,-1,03539.786,7006.391080 N,01646.081809 E,1524.56,,,-1,8.4,9.9,13.4,47,1003.4,90,-1,-1,-1,-1,-1,0.5,52.55,,*5c
4174,2019113,15.08.2019,001100,3100,-1,-1,-1,-1,-1,-1,03539.787,7006.390635 N,01646.080492 E,1525.10,,,-1,8.3,9.9,13.9,55,1003.4,89,-1,-1,-1,-1,-1,0.5,51.97,,*5c
4174,2019113,15.08.2019,001200,3100,-1,-1,-1,-1,-1,-1,03539.787,7006.390068 N,01646.076426 E,1522.31,,,-1,8.3,9.9,14.1,54,1003.2,89,-1,-1,-1,-1,-1,0.3,50.68,,*5c
4174,2019113,15.08.2019,001300,3100,-1,-1,-1,-1,-1,-1,03539.789,7006.388620 N,01646.068563 E,1518.99,,,-1,-999.00,-999.00,14.7,54,-999.00,-999.00,-1,-1,-1,-1,-1,0.4,50.53,,*5c
4174,2019113,15.08.2019,001400,3100,-1,-1,-1,-1,-1,-1,03539.791,7006.390232 N,01646.076248 E,1527.80,,,-1,8.3,9.9,14.6,55,1003.2,90,-1,-1,-1,-1,-1,0.6,53.73,,*5c
4174,2019113,15.08.2019,001500,3100,-1,-1,-1,-1,-1,-1,03539.793,7006.391746 N,01646.078463 E,1528.68,,,-1,-999.00,-999.00,12.8,58,-999.00,-999.00,-1,-1,-1,-1,-1,0.4,53.54,,*5c
4174,2019113,15.08.2019,001600,3100,-1,-1,-1,-1,-1,-1,03539.794,7006.391292 N,01646.074508 E,1528.21,,,-1,-999.00,-999.00,10.9,53,-999.00,-999.00,-1,-1,-1,-1,-1,0.2,52.95,,*5c
4174,2019113,15.08.2019,001700,3100,-1,-1,-1,-1,-1,-1,03539.796,7006.390004 N,01646.071895 E,1528.40,,,-1,8.4,10.0,10.8,52,1003.2,90,-1,-1,-1,-1,-1,0.3,55.68,,*5c
4174,2019113,15.08.2019,001800,3100,-1,-1,-1,-1,-1,-1,03539.799,7006.391019 N,01646.083304 E,1528.45,,,-1,8.4,10.0,10.9,49,1003.2,90,-1,-1,-1,-1,-1,0.2,56.87,,*5c
4174,2019113,15.08.2019,001900,3100,-1,-1,-1,-1,-1,-1,03539.801,7006.388327 N,01646.077553 E,1528.24,,,-1,-999.00,-999.00,11.4,50,-999.00,-999.00,-1,-1,-1,-1,-1,0.1,59.27,,*5c
4174,2019113,15.08.2019,002000,3100,-1,-1,-1,-1,-1,-1,03539.804,7006.386583 N,01646.074643 E,1528.15,,,-1,8.4,10.0,12.1,51,1003.2,89,-1,-1,-1,-1,-1,0.1,59.08,,*5c
4174,2019113,15.08.2019,002100,3100,-1,-1,-1,-1,-1,-1,03539.806,7006.388214 N,01646.085261 E,1516.91,,,-1,-999.00,-999.00,,52,-999.00,-999.00,-1,-1,-1,-1,-1,0.4,58.09,,*5c
4174,2019113,15.08.2019,002200,3100,-1,-1,-1,-1,-1,-1,03539.808,7006.389381 N,01646.087794 E,1526.06,,,-1,8.3,10.0,12.5,51,1003.3,89,-1,-1,-1,-1,-1,0.5,55.10,,*5c
4174,2019113,15.08.2019,002211,1101,7,263,-1,-1,-1,-1,03539.808,7006.389798 N,01646.087591 E,1527.87,,,-1,-999.00,-999.00,12.6,51,-999.00,-999.00,2,8,4,0,-1,0.6,54.03,-1,-1,-1,-1,-1,-1,-1,,*5c
4174,2019113,15.08.2019,002300,3100,-1,-1,-1,-1,-1,-1,03539.809,7006.390538 N,01646.082429 E,1513.97,,,-1,8.4,10.0,12.9,54,1003.3,89,-1,-1,-1,-1,-1,0.1,50.53,,*5c
4174,2019113,15.08.2019,002353,1300,7,263,-1,-1,-1,-1,03539.810,7006.390550 N,01646.078837 E,1524.47,,,-1,-999.00,-999.00,13.6,53,-999.00,-999.00,-1,-1,-1,-1,-1,0.4,48.72,-1,-1,-1,-1,-1,-1,,WP 2 - 200 Meter ,*5c
4174,2019113,15.08.2019,002400,3100,-1,-1,-1,-1,-1,-1,03539.811,7006.390590 N,01646.077529 E,1525.03,,,-1,-999.00,-999.00,12.9,53,-999.00,-999.00,-1,-1,-1,-1,-1,0.0,48.55,,*5c
4174,2019113,15.08.2019,002500,3100,-1,-1,-1,-1,-1,-1,03539.813,7006.390110 N,01646.072298 E,1527.74,,,-1,8.3,10.0,13.9,52,1003.2,90,-1,-1,-1,-1,-1,0.6,45.87,,*5c
4174,2019113,15.08.2019,002600,3100,-1,-1,-1,-1,-1,-1,03539.816,7006.393727 N,01646.078727 E,1528.80,,,-1,-999.00,-999.00,13.2,51,-999.00,-999.00,-1,-1,-1,-1,-1,0.1,47.95,,*5c
4174,2019113,15.08.2019,002700,3100,-1,-1,-1,-1,-1,-1,03539.816,7006.392874 N,01646.077071 E,1522.14,,,-1,8.3,10.0,13.2,53,1003.2,89,-1,-1,-1,-1,-1,0.5,55.14,,*5c
4174,2019113,15.08.2019,002800,3100,-1,-1,-1,-1,-1,-1,03539.819,7006.389015 N,01646.071159 E,1526.08,,,-1,8.3,10.0,14.3,,1003.0,89,-1,-1,-1,-1,-1,0.7,60.05,,*5c
4174,2019113,15.08.2019,002900,3100,-1,-1,-1,-1,-1,-1,03539.821,7006.387792 N,01646.075960 E,1528.71,,,-1,-999.00,-999.00,14.4,51,-999.00,-999.00,-1,-1,-1,-1,-1,0.3,63.78,,*5c
4174,2019113,15.08.2019,003000,3100,-1,-1,-1,-1,-1,-1,03539.822,7006.389083 N,01646.080919 E,1528.12,,,-1,13.5,A,14.5,54,,M,-1,-1,-1,-1,-1,0.3,57.40,,*5c
4174,2019113,15.08.2019,003100,3100,-1,-1,-1,-1,-1,-1,03539.823,7006.389680 N,01646.080366 E,1528.22,,,-1,8.2,10.0,13.7,55,1003.1,89,-1,-1,-1,-1,-1,0.2,56.79,,*5c
4174,2019113,15.08.2019,003200,3100,-1,-1,-1,-1,-1,-1,03539.823,7006.389022 N,01646.078587 E,1525.47,,,-1,8.2,10.0,,,1003.1,89,-1,-1,-1,-1,-1,0.2,54.82,,*5c
4174,2019113,15.08.2019,003300,3100,-1,-1,-1,-1,-1,-1,03539.824,7006.389946 N,01646.077392 E,1519.32,,,-1,-999.00,-999.00,13.1,55,-999.00,-999.00,-1,-1,-1,-1,-1,0.0,50.66,,*5c
4174,2019113,15.08.2019,003400,3100,-1,-1,-1,-1,-1,-1,03539.825,7006.390150 N,01646.071049 E,1527.68,,,-1,8.2,10.0,13.5,54,1003.1,89,-1,-1,-1,-1,-1,0.3,47.82,,*5c
4174,2019113,15.08.2019,003500,3100,-1,-1,-1,-1,-1,-1,03539.827,7006.392235 N,01646.078167 E,1528.63,,,-1,-999.00,-999.00,15.2,48,-999.00,-999.00,-1,-1,-1,-1,-1,0.3,49.94,,*5c
4174,2019113,15.08.2019,003600,3100,-1,-1,-1,-1,-1,-1,03539.827,7006.392106 N,01646.078723 E,1528.39,,,-1,8.3,10.0,,,1003.3,88,-1,-1,-1,-1,-1,0.5,50.04,,*5c
4174,2019113,15.08.2019,003700,3100,-1,-1,-1,-1,-1,-1,03539.829,7006.390392 N,01646.072821 E,1527.92,,,-1,-999.00,-999.00,14.2,48,-999.00,-999.00,-1,-1,-1,-1,-1,0.3,49.94,,*5c
4174,2019113,15.08.2019,003758,1301,7,263,-1,-1,-1,-1,03539.833,7006.395779 N,01646.066952 E,1528.53,,,-1,8.3,10.0,12.7,51,1003.4,89,-1,-1,-1,-1,-1,0.4,51.43,-1,-1,-1,-1,-1,-1,-1,WP 2 - 200 Meter ,*5c
4174,2019113,15.08.2019,003800,3100,-1,-1,-1,-1,-1,-1,03539.833,7006.395880 N,01646.066863 E,1524.09,,,-1,8.3,10.0,12.9,51,1003.4,89,-1,-1,-1,-1,-1,0.3,51.45,,*5c
4174,2019113,15.08.2019,003900,3100,-1,-1,-1,-1,-1,-1,03539.837,7006.399156 N,01646.063097 E,1528.99,,,-1,-999.00,-999.00,,50,-999.00,-999.00,-1,-1,-1,-1,-1,0.4,51.45,,*5c
4174,2019113,15.08.2019,004000,3100,-1,-1,-1,-1,-1,-1,03539.839,7006.397419 N,01646.055763 E,1528.62,,,-1,8.3,10.0,13.7,54,1003.4,89,-1,-1,-1,-1,-1,0.1,58.64,,*5c
4174,2019113,15.08.2019,004058,1300,7,263,-1,-1,-1,-1,03539.840,7006.395882 N,01646.054668 E,1529.30,,,-1,8.3,10.0,13.4,56,1003.5,89,-1,-1,-1,-1,-1,0.2,63.41,-1,-1,-1,-1,-1,-1,-1,WP 2 - 500 Meter,*5c
4174,2019113,15.08.2019,004100,3100,-1,-1,-1,-1,-1,-1,03539.840,7006.395827 N,01646.055158 E,1528.80,,,-1,8.3,10.0,13.4,56,1003.5,89,-1,-1,-1,-1,-1,0.3,63.68,,*5c
4174,2019113,15.08.2019,004200,3100,-1,-1,-1,-1,-1,-1,03539.842,7006.394854 N,01646.063401 E,1528.83,,,-1,-999.00,-999.00,,,-999.00,-999.00,-1,-1,-1,-1,-1,0.2,64.00,,*5c
4174,2019113,15.08.2019,004300,3100,-1,-1,-1,-1,-1,-1,03539.843,7006.394633 N,01646.067893 E,1526.54,,,-1,8.3,10.0,12.9,54,1003.5,89,-1,-1,-1,-1,-1,0.2,63.78,,*5c
4174,2019113,15.08.2019,004400,3100,-1,-1,-1,-1,-1,-1,03539.845,7006.393098 N,01646.060316 E,1528.32,,,-1,8.3,10.0,12.7,50,1003.3,89,-1,-1,-1,-1,-1,0.2,64.07,,*5c
4174,2019113,15.08.2019,004500,3100,-1,-1,-1,-1,-1,-1,03539.847,7006.395038 N,01646.061067 E,1527.69,,,-1,-999.00,-999.00,13.1,47,-999.00,-999.00,-1,-1,-1,-1,-1,0.4,53.07,,*5c
4174,2019113,15.08.2019,004600,3100,-1,-1,-1,-1,-1,-1,03539.850,7006.398252 N,01646.066487 E,1528.77,,,-1,8.4,10.0,13.0,47,1003.3,90,-1,-1,-1,-1,-1,0.1,47.93,,*5c
4174,2019113,15.08.2019,004700,3100,-1,-1,-1,-1,-1,-1,03539.852,7006.396404 N,01646.054246 E,1521.98,,,-1,8.4,10.0,13.6,49,1003.4,90,-1,-1,-1,-1,-1,0.2,47.44,,*5c
