4174,2019113,18.08.2019,025743,2500,18,275,-1,-1,-1,-1,04016.802,7110.815951 N,03220.576166 E,231.51,,,-1,7.5,8.5,9.4,117,1007.8,98,-1,-1,-1,-1,-1,1.7,49.84,-1,-1,-1,-1,-1,-1,,,*5c
4174,2019113,18.08.2019,032230,2501,18,275,-1,-1,-1,-1,04017.421,7110.824555 N,03222.298086 E,229.92,,,-1,7.6,8.5,10.8,117,1007.6,100,-1,-1,-1,-1,-1,1.8,111.66,-1,-1,-1,-1,-1,-1,-1,,*5c
4174,2019113,18.08.2019,034242,1500,18,227,-1,-1,-1,-1,04018.944,7112.130852 N,03221.880584 E,237.82,,,-1,7.6,8.2,6.5,119,1007.6,100,-1,-1,-1,-1,-1,3.7,341.97,1,3513,1602,2532,122,3.63,43.63,,*5c
4174,2019113,18.08.2019,042338,1501,18,227,-1,-1,-1,-1,04021.015,7114.145622 N,03220.125044 E,247.29,0,9003,-1,-999.00,-999.00,8.4,127,-999.00,-999.00,-1,-1,-1,-1,-1,2.9,341.81,1,3513,1602,2532,122,12.63,61.06,,*5c
4174,2019113,18.08.2019,045237,1100,18,275,-1,-1,-1,-1,04022.923,7115.799806 N,03220.918836 E,252.95,,,-1,8.1,8.3,9.3,119,1007.3,99,2,8,3,0,-1,0.4,118.41,-1,-1,-1,-1,-1,-1,,,*5c
4174,2019113,18.08.2019,050534,1101,18,275,-1,-1,-1,-1,04022.929,7115.800642 N,03220.924919 E,253.26,,,-1,-999.00,-999.00,8.4,122,-999.00,-999.00,2,8,3,0,-1,0.1,117.12,-1,-1,-1,-1,-1,-1,,,*5c
4174,2019113,18.08.2019,050546,1300,18,275,-1,-1,-1,-1,04022.929,7115.800694 N,03220.925236 E,253.21,,,-1,-999.00,-999.00,,120,-999.00,-999.00,-1,-1,-1,-1,-1,0.1,117.57,-1,-1,-1,-1,-1,-1,,,*5c
4174,2019113,18.08.2019,052331,1301,18,275,-1,-1,-1,-1,04022.931,7115.801961 N,03220.925494 E,253.18,,,-1,8.3,8.4,8.1,119,1006.8,98,-1,-1,-1,-1,-1,0.1,116.84,-1,-1,-1,-1,-1,-1,,,*5c
4174,2019113,18.08.2019,055157,0,18,275,-1,-1,-1,-1,04023.381,7115.869163 N,03220.967286 E,252.64,,,-1,8.9,8.4,9.0,136,1006.5,97,-1,-1,-1,-1,-1,3.1,89.99,-1,-1,-1,-1,-1,-1,-1,Tauet farkost Bølgehøyde 0,5 m,*5c
4174,2019113,18.08.2019,060708,0,18,275,-1,-1,-1,-1,04024.079,7115.899435 N,03223.154326 E,253.78,,,-1,9.0,8.4,,,1006.4,97,-1,-1,-1,-1,-1,2.8,89.79,-1,-1,-1,-1,-1,-1,,Tauet farkost Bølgehøyde 0,5 m,*5c
4174,2019113,18.08.2019,063138,1600,18,228,-1,-1,-1,-1,04025.606,7117.117608 N,03221.858352 E,257.68,,,-1,9.3,8.3,6.4,133,1006.2,97,-1,-1,-1,-1,-1,3.2,355.78,1,3271,1623,2533,655,-1,49.88,,*5c
4174,2019113,18.08.2019,064640,1601,18,228,-1,-1,-1,-1,04026.396,7117.915974 N,03221.679074 E,259.16,257.32,259.68,-1,-999.00,-999.00,7.1,136,-999.00,-999.00,-1,-1,-1,-1,-1,3.2,1.13,1,3271,1623,2533,655,3.5,51.94,,*5c
4174,2019113,18.08.2019,070445,2700,18,112,-1,-1,-1,-1,04027.148,7118.640845 N,03220.901512 E,260.08,,,-1,9.9,8.4,7.7,142,1006.1,96,-1,-1,-1,-1,-1,5.0,354.72,-1,-1,-1,-1,-1,-1,,,*5c
4174,2019113,18.08.2019,095450,1500,19,229,-1,-1,-1,-1,04056.140,7147.636463 N,03222.268461 E,298.90,,,-1,10.8,8.1,11.3,170,1004.9,95,-1,-1,-1,-1,-1,4.7,352.71,1,3513,1602,2534,122,1.19,,,*5c
4174,2019113,18.08.2019,103121,1501,19,229,-1,-1,-1,-1,04058.092,7149.592553 N,03222.033054 E,305.43,0,9003,-1,10.7,8.0,11.5,173,1004.8,94,-1,-1,-1,-1,-1,3.1,14.47,1,3513,1602,2534,122,15.88,51.63,,*5c
