4174,2019113,16.08.2019,001017,1501,10,211,-1,-1,-1,-1,03688.925,7100.850835 N,02128.610683 E,176.48,0,9003,-1,6.6,9.5,3.0,329,1006.7,77,-1,-1,-1,-1,-1,2.8,83.79,1,3513,1602,2516,120,18,47.81,,*5c
4174,2019113,16.08.2019,003603,1100,10,267,-1,-1,-1,-1,03690.551,7101.085825 N,02133.380884 E,170.38,,,-1,6.6,9.5,3.3,294,1006.7,76,2,6,2,0,-1,0.5,13.63,-1,-1,-1,-1,-1,-1,,,*5c
4174,2019113,16.08.2019,004540,1101,10,267,-1,-1,-1,-1,03690.552,7101.085324 N,02133.389381 E,170.23,,,-1,6.6,9.5,2.8,299,1006.7,77,2,6,2,0,-1,0.1,19.03,-1,-1,-1,-1,-1,-1,,,*5c
4174,2019113,16.08.2019,004558,1300,10,267,-1,-1,-1,-1,03690.552,7101.085297 N,02133.388127 E,170.28,,,-1,6.6,9.5,3.1,301,1006.7,77,-1,-1,-1,-1,-1,0.3,18.14,-1,-1,-1,-1,-1,-1,,WP 2,*5c
4174,2019113,16.08.2019,005956,1301,10,267,-1,-1,-1,-1,03690.554,7101.084506 N,02133.381685 E,170.29,,,-1,6.5,9.5,2.2,319,1006.7,76,-1,-1,-1,-1,-1,0.1,19.54,-1,-1,-1,-1,-1,-1,-1,WP 2,*5c
4174,2019113,16.08.2019,021209,1600,10,212,-1,-1,-1,-1,03699.301,7100.591506 N,02138.205550 E,164.02,,,-1,-999.00,-999.00,1.3,15,-999.00,-999.00,-1,-1,-1,-1,-1,2.7,258.04,1,3271,1623,2517,430,5.38,37.06,,*5c
4174,2019113,16.08.2019,022714,1601,10,212,-1,-1,-1,-1,03700.072,7100.558052 N,02135.803937 E,160.02,158.24,164.98,-1,6.6,9.5,3.5,292,1006.7,75,-1,-1,-1,-1,-1,3.4,264.10,1,3271,1623,2517,430,3.88,37.5,,*5c
4174,2019113,16.08.2019,024748,900,10,102,-1,-1,-1,-1,03701.391,7101.143615 N,02134.807089 E,159.99,,,-1,6.6,9.5,6.8,18,1006.6,74,-1,-1,-1,-1,-1,9.6,81.89,-1,-1,-1,-1,-1,-1,,,*5c
4174,2019113,16.08.2019,055731,1500,10,213,-1,-1,-1,-1,03733.099,7105.816611 N,02311.358983 E,333.33,,,-1,6.6,9.3,4.8,126,1007.0,75,-1,-1,-1,-1,-1,4.2,82.06,1,3513,1602,2518,250,1.81,40.50,,*5c
4174,2019113,16.08.2019,063423,1501,10,213,-1,-1,-1,-1,03735.073,7106.030648 N,02317.465983 E,234.65,0,9003,-1,6.6,8.9,2.6,153,1007.1,76,-1,-1,-1,-1,-1,3.0,88.36,1,3513,1602,2518,250,17.69,51.44,,*5c
4174,2019113,16.08.2019,065509,1100,10,268,-1,-1,-1,-1,03735.926,7106.245313 N,02319.808159 E,238.97,,,-1,6.8,8.9,2.8,146,1006.8,74,1,4,3,0,-1,0.2,282.00,-1,-1,-1,-1,-1,-1,,,*5c
4174,2019113,16.08.2019,070628,1101,10,268,-1,-1,-1,-1,03735.927,7106.245732 N,02319.806048 E,238.84,,,-1,6.7,8.9,2.1,159,1006.9,77,1,4,3,0,-1,0.4,281.24,-1,-1,-1,-1,-1,-1,,,*5c
4174,2019113,16.08.2019,070645,1300,10,268,-1,-1,-1,-1,03735.927,7106.245799 N,02319.806099 E,238.78,,,-1,6.7,8.9,2.4,157,1006.9,77,-1,-1,-1,-1,-1,0.1,280.34,-1,-1,-1,-1,-1,-1,,wp-2,*5c
4174,2019113,16.08.2019,072429,1301,10,268,-1,-1,-1,-1,03735.927,7106.246259 N,02319.804814 E,238.85,,,-1,6.7,9.0,2.1,158,1006.8,78,-1,-1,-1,-1,-1,0.2,281.34,-1,-1,-1,-1,-1,-1,,wp-2,*5c
4174,2019113,16.08.2019,073221,0,10,268,-1,-1,-1,-1,03735.987,7106.185007 N,02319.727728 E,237.06,,,-1,6.7,8.9,2.7,149,1006.9,78,-1,-1,-1,-1,-1,1.8,202.80,-1,-1,-1,-1,-1,-1,,Mantatrål  bølgehøyde 0,3 meter,*5c
4174,2019113,16.08.2019,074723,0,10,268,-1,-1,-1,-1,03736.619,7105.661910 N,02318.587406 E,244.93,,,-1,6.7,8.9,,,1006.8,78,-1,-1,-1,-1,-1,2.6,222.47,-1,-1,-1,-1,-1,-1,,Mantatrål  bølgehøyde 0,3 meter,*5c
4174,2019113,16.08.2019,081459,1600,10,214,-1,-1,-1,-1,03738.429,7106.261906 N,02320.979940 E,240.85,,,-1,6.7,9.0,3.2,149,1006.7,79,-1,-1,-1,-1,-1,3.1,48.02,1,3271,1623,2519,585,5.69,49.88,,*5c
4174,2019113,16.08.2019,083000,1601,10,214,-1,-1,-1,-1,03739.206,7106.744759 N,02322.901060 E,249.74,237.2,249.82,-1,6.6,9.0,3.7,149,1006.6,81,-1,-1,-1,-1,-1,3.1,45.15,1,3271,1623,2519,585,3.88,48.06,,*5c
4174,2019113,16.08.2019,085556,900,10,103,-1,-1,-1,-1,03741.018,7106.559847 N,02327.810845 E,348.49,,,-1,6.6,9.0,,,1006.4,80,-1,-1,-1,-1,-1,10.6,128.44,-1,-1,-1,-1,-1,-1,,,*5c
4174,2019113,16.08.2019,113518,900,11,104,-1,-1,-1,-1,03768.934,7109.787468 N,02453.423240 E,107.34,,,-1,7.0,8.0,3.6,72,1006.1,84,-1,-1,-1,-1,-1,6.5,49.19,-1,-1,-1,-1,-1,-1,-1,,*5c
4174,2019113,16.08.2019,120740,1500,11,215,-1,-1,-1,-1,03771.987,7109.975461 N,02501.119299 E,160.57,,,-1,-999.00,-999.00,4.6,48,-999.00,-999.00,-1,-1,-1,-1,-1,3.7,78.53,1,3513,1602,2520,120,-1,38.31,,*5c
