4174,2019113,23.08.2019,001319,1500,34,263,-1,-1,-1,-1,04746.222,7225.648534 N,03019.733324 E,281.13,,,-1,6.9,8.3,6.7,8,1013.9,100,-1,-1,-1,-1,-1,3.2,90.82,1,3513,1602,2568,121,4.81,27.44,,*5c
4174,2019113,23.08.2019,005055,1501,34,263,-1,-1,-1,-1,04748.096,7225.682763 N,03026.011018 E,283.92,0,9003,-1,6.7,8.3,6.6,357,1014.0,100,-1,-1,-1,-1,-1,2.9,85.23,1,3513,1602,2568,121,15,48.75,,*5c
4174,2019113,23.08.2019,012831,1100,34,294,-1,-1,-1,-1,04749.041,7225.701599 N,03029.040145 E,284.73,,,-1,6.7,8.3,5.5,19,1014.0,101,6,8,3,0,-1,0.1,20.44,-1,-1,-1,-1,-1,-1,,,*5c
4174,2019113,23.08.2019,014207,1101,34,294,-1,-1,-1,-1,04749.118,7225.772975 N,03029.016419 E,284.77,,,-1,6.7,8.3,6.1,358,1014.1,100,6,8,3,0,-1,0.8,20.13,-1,-1,-1,-1,-1,-1,-1,,*5c
4174,2019113,23.08.2019,014212,1300,34,294,-1,-1,-1,-1,04749.119,7225.774246 N,03029.015513 E,284.84,,,-1,6.7,8.3,5.9,357,1014.1,100,-1,-1,-1,-1,-1,0.8,20.17,-1,-1,-1,-1,-1,-1,,,*5c
4174,2019113,23.08.2019,020339,1301,34,294,-1,-1,-1,-1,04749.294,7225.824534 N,03028.727822 E,283.47,,,-1,6.5,8.3,7.2,359,1014.1,100,-1,-1,-1,-1,-1,0.7,15.87,-1,-1,-1,-1,-1,-1,,,*5c
4174,2019113,23.08.2019,022540,1600,34,264,-1,-1,-1,-1,04750.710,7225.124504 N,03032.766827 E,284.67,,,-1,6.6,8.2,6.5,8,1014.3,100,-1,-1,-1,-1,-1,3.3,118.21,1,3271,1623,2569,683,-1,46.13,,*5c
4174,2019113,23.08.2019,024042,1601,34,264,-1,-1,-1,-1,04751.530,7224.696383 N,03035.113903 E,285.51,284.02,287.05,-1,6.7,8.2,,,1014.3,99,-1,-1,-1,-1,-1,3.2,118.17,1,3271,1623,2569,683,3.31,51.19,,*5c
4174,2019113,23.08.2019,030826,900,34,128,-1,-1,-1,-1,04753.656,7225.520372 N,03035.215939 E,284.43,,,-1,6.6,8.2,11.6,5,1013.9,98,-1,-1,-1,-1,-1,10.0,340.10,-1,-1,-1,-1,-1,-1,,,*5c
4174,2019113,23.08.2019,060500,2500,34,295,-1,-1,-1,-1,04783.196,7225.579138 N,03212.171011 E,277.02,,,-1,6.5,8.0,,,1014.5,101,-1,-1,-1,-1,-1,1.9,57.01,-1,-1,-1,-1,-1,-1,,,*5c
4174,2019113,23.08.2019,062625,2501,34,295,-1,-1,-1,-1,04783.858,7226.094437 N,03213.600683 E,274.66,,,-1,6.5,7.9,4.4,26,1014.7,99,-1,-1,-1,-1,-1,1.8,52.44,-1,-1,-1,-1,-1,-1,,,*5c
4174,2019113,23.08.2019,064343,1500,34,265,-1,-1,-1,-1,04784.817,7225.817916 N,03216.553093 E,282.59,,,-1,6.6,7.9,5.1,23,1014.8,98,-1,-1,-1,-1,-1,4.3,110.72,1,3513,1602,2570,122,4.50,,,*5c
4174,2019113,23.08.2019,074810,1501,34,265,-1,-1,-1,-1,04788.172,7224.749009 N,03227.185580 E,283.01,0,9005,-1,6.5,8.0,4.7,22,1015.0,96,-1,-1,-1,-1,-1,2.9,96.06,1,3513,1602,2570,122,19.5,47.44,,*5c
4174,2019113,23.08.2019,082029,1100,34,295,-1,-1,-1,-1,04790.596,7225.322955 N,03224.950974 E,279.35,,,-1,6.5,8.0,4.1,21,1015.2,95,2,3,3,0,-1,0.2,305.95,-1,-1,-1,-1,-1,-1,,,*5c
4174,2019113,23.08.2019,083358,1101,34,295,-1,-1,-1,-1,04790.597,7225.326036 N,03224.952555 E,278.94,,,-1,6.5,8.0,4.1,18,1015.2,96,2,3,3,0,-1,0.1,331.43,-1,-1,-1,-1,-1,-1,,,*5c
4174,2019113,23.08.2019,083412,1300,34,295,-1,-1,-1,-1,04790.597,7225.326205 N,03224.952251 E,279.14,,,-1,6.5,8.0,4.1,18,1015.2,96,-1,-1,-1,-1,-1,0.1,331.83,-1,-1,-1,-1,-1,-1,,,*5c
4174,2019113,23.08.2019,085547,1301,34,295,-1,-1,-1,-1,04790.686,7225.236929 N,03225.062714 E,278.98,,,-1,6.5,7.9,4.1,24,1015.3,94,-1,-1,-1,-1,-1,0.4,330.95,-1,-1,-1,-1,-1,-1,,,*5c
4174,2019113,23.08.2019,092232,1600,34,266,-1,-1,-1,-1,04792.860,7225.530622 N,03231.760499 E,275.92,,,-1,6.6,7.9,5.6,19,1015.5,94,-1,-1,-1,-1,-1,3.3,90.37,1,3271,1623,2571,670,-1,47.75,,*5c
4174,2019113,23.08.2019,093734,1601,34,266,-1,-1,-1,-1,04793.681,7225.392319 N,03234.463073 E,276.74,275.64,278.22,-1,6.6,7.8,4.4,13,1015.6,93,-1,-1,-1,-1,-1,3.3,89.70,1,3271,1623,2571,670,3.31,52.25,,*5c
4174,2019113,23.08.2019,124910,1500,35,267,-1,-1,-1,-1,04822.720,7224.230307 N,03410.240109 E,277.34,,,-1,5.7,7.9,9.9,25,1016.3,92,-1,-1,-1,-1,-1,3.3,93.52,1,3513,1602,2572,121,-1,,,*5c
4174,2019113,23.08.2019,132553,1501,35,267,-1,-1,-1,-1,04824.564,7224.150275 N,03416.387515 E,286.33,0,9003,-1,6.0,8.1,5.2,30,1016.6,88,-1,-1,-1,-1,-1,3.0,89.82,1,3513,1602,2572,121,15.63,49.38,,*5c
4174,2019113,23.08.2019,140749,1100,35,296,-1,-1,-1,-1,04825.670,7224.108256 N,03419.969463 E,294.10,,,-1,5.5,7.8,4.6,35,1016.6,92,2,7,3,0,-1,0.0,29.03,-1,-1,-1,-1,-1,-1,,,*5c
4174,2019113,23.08.2019,142126,1101,35,296,-1,-1,-1,-1,04825.670,7224.108220 N,03419.969045 E,294.07,,,-1,5.8,7.9,3.5,50,1016.8,92,2,7,3,0,-1,0.1,28.86,-1,-1,-1,-1,-1,-1,,,*5c
4174,2019113,23.08.2019,142130,1300,35,296,-1,-1,-1,-1,04825.670,7224.108221 N,03419.968769 E,294.07,,,-1,5.8,7.9,3.5,52,1016.8,92,-1,-1,-1,-1,-1,0.1,29.09,-1,-1,-1,-1,-1,-1,,,*5c
4174,2019113,23.08.2019,144117,1301,35,296,-1,-1,-1,-1,04825.670,7224.107987 N,03419.969926 E,294.18,,,-1,5.7,7.9,5.2,29,1016.8,91,-1,-1,-1,-1,-1,0.1,28.54,-1,-1,-1,-1,-1,-1,,,*5c
4174,2019113,23.08.2019,144756,0,35,296,-1,-1,-1,-1,04825.804,7224.254309 N,03419.919638 E,292.02,,,-1,-999.00,-999.00,5.2,26,-999.00,-999.00,-1,-1,-1,-1,-1,2.6,356.60,-1,-1,-1,-1,-1,-1,,Tauet farkost,*5c
4174,2019113,23.08.2019,150257,0,35,296,-1,-1,-1,-1,04826.463,7224.905396 N,03419.475242 E,286.03,,,-1,5.5,7.9,5.8,48,1016.8,92,-1,-1,-1,-1,-1,2.7,356.55,-1,-1,-1,-1,-1,-1,-1,Tauet farkost,*5c
