4174,2019113,25.08.2019,025557,1500,41,279,-1,-1,-1,-1,05060.402,7335.072111 N,03014.302897 E,377.95,,,-1,4.6,7.9,4.8,309,1021.3,89,-1,-1,-1,-1,-1,3.9,88.59,1,3513,1602,2584,300,1.81,37.88,,*5c
4174,2019113,25.08.2019,033258,1501,41,279,-1,-1,-1,-1,05062.336,7335.081823 N,03021.208935 E,384.80,0,9003,-1,4.9,7.9,4.6,312,1021.1,86,-1,-1,-1,-1,-1,3.0,90.05,1,3513,1602,2584,300,15,56.13,,*5c
4174,2019113,25.08.2019,040227,1100,41,302,-1,-1,-1,-1,05063.695,7335.107426 N,03025.979915 E,387.72,,,-1,5.0,8.0,3.3,332,1020.9,83,0,3,2,0,-1,0.2,326.01,-1,-1,-1,-1,-1,-1,,,*5c
4174,2019113,25.08.2019,041809,1101,41,302,-1,-1,-1,-1,05063.695,7335.106924 N,03025.978490 E,387.78,,,-1,5.3,8.0,3.7,315,1020.9,79,0,3,2,0,-1,0.5,325.73,-1,-1,-1,-1,-1,-1,,,*5c
4174,2019113,25.08.2019,041814,1300,41,302,-1,-1,-1,-1,05063.695,7335.107032 N,03025.979236 E,387.74,,,-1,5.3,8.0,3.9,317,1020.9,79,-1,-1,-1,-1,-1,0.5,326.15,-1,-1,-1,-1,-1,-1,,,*5c
4174,2019113,25.08.2019,044343,1301,41,302,-1,-1,-1,-1,05063.696,7335.107003 N,03025.979323 E,387.78,,,-1,-999.00,-999.00,2.9,307,-999.00,-999.00,-1,-1,-1,-1,-1,0.2,325.90,-1,-1,-1,-1,-1,-1,,,*5c
4174,2019113,25.08.2019,050920,1600,41,280,-1,-1,-1,-1,05065.542,7335.363679 N,03032.373074 E,386.19,,,-1,5.4,8.0,4.4,343,1020.8,77,-1,-1,-1,-1,-1,3.2,87.83,1,3271,1623,2585,885,4.00,36.81,,*5c
4174,2019113,25.08.2019,052423,1601,41,280,-1,-1,-1,-1,05066.330,7335.406162 N,03035.188231 E,382.57,382.53,386.61,-1,5.5,8.0,2.6,314,1020.9,78,-1,-1,-1,-1,-1,3.0,86.13,1,3271,1623,2585,885,3.31,50.94,,*5c
4174,2019113,25.08.2019,082818,1500,41,281,-1,-1,-1,-1,05096.174,7335.027205 N,03220.576895 E,295.66,,,-1,5.6,7.9,3.0,282,1020.4,68,-1,-1,-1,-1,-1,3.9,90.60,1,3513,1602,2586,260,1.81,41.56,,*5c
4174,2019113,25.08.2019,090321,1501,41,281,-1,-1,-1,-1,05098.006,7334.931823 N,03227.111247 E,296.28,0,9003,-1,5.7,7.9,2.6,303,1020.4,71,-1,-1,-1,-1,-1,2.9,88.69,1,3513,1602,2586,260,17.69,50,,*5c
4174,2019113,25.08.2019,092934,1100,41,303,-1,-1,-1,-1,05099.055,7335.084980 N,03230.492889 E,295.49,,,-1,5.7,7.9,2.9,271,1020.2,69,2,3,3,0,-1,0.0,309.94,-1,-1,-1,-1,-1,-1,,,*5c
4174,2019113,25.08.2019,094141,1101,41,303,-1,-1,-1,-1,05099.055,7335.084091 N,03230.490540 E,295.44,,,-1,5.9,8.0,2.2,276,1020.2,70,2,3,3,0,-1,0.1,289.44,-1,-1,-1,-1,-1,-1,,,*5c
4174,2019113,25.08.2019,094150,1300,41,303,-1,-1,-1,-1,05099.055,7335.084105 N,03230.490790 E,295.42,,,-1,5.9,8.0,2.2,256,1020.2,70,-1,-1,-1,-1,-1,0.0,289.50,-1,-1,-1,-1,-1,-1,,,*5c
4174,2019113,25.08.2019,100258,1301,41,303,-1,-1,-1,-1,05099.099,7335.022632 N,03230.486961 E,294.99,,,-1,5.9,8.0,1.4,252,1020.2,70,-1,-1,-1,-1,-1,0.4,271.43,-1,-1,-1,-1,-1,-1,,,*5c
4174,2019113,25.08.2019,100747,0,41,303,-1,-1,-1,-1,05099.208,7335.005124 N,03230.074605 E,296.26,,,-1,5.8,8.0,1.7,270,1020.1,70,-1,-1,-1,-1,-1,2.9,271.53,-1,-1,-1,-1,-1,-1,,Tauet farkost Manta-trål,*5c
4174,2019113,25.08.2019,102246,0,41,303,-1,-1,-1,-1,05099.819,7334.969535 N,03227.888859 E,296.49,,,-1,5.9,8.0,,,1020.1,70,-1,-1,-1,-1,-1,2.5,271.74,-1,-1,-1,-1,-1,-1,,Tauet farkost Manta-trål,*5c
4174,2019113,25.08.2019,104715,1600,41,282,-1,-1,-1,-1,05101.598,7334.998988 N,03230.174547 E,296.25,,,-1,6.2,8.0,2.2,226,1020.0,71,-1,-1,-1,-1,-1,3.0,86.81,1,3271,1623,2587,713,3.50,45.94,,*5c
4174,2019113,25.08.2019,110227,1601,41,282,-1,-1,-1,-1,05102.389,7334.966020 N,03232.998743 E,295.32,294.39,296.48,-1,6.0,8.0,1.3,228,1020.0,69,-1,-1,-1,-1,-1,3.1,86.09,1,3271,1623,2587,713,3.31,52.25,,*5c
4174,2019113,25.08.2019,142921,1500,42,283,-1,-1,-1,-1,05133.860,7333.763889 N,03422.445947 E,238.42,,,-1,-999.00,-999.00,,151,-999.00,-999.00,-1,-1,-1,-1,-1,4.1,92.10,1,3513,1602,2588,320,1.50,38.94,,*5c
4174,2019113,25.08.2019,150645,1501,42,283,-1,-1,-1,-1,05135.858,7333.625899 N,03429.550819 E,267.21,0,9003,-1,-999.00,-999.00,1.5,155,-999.00,-999.00,-1,-1,-1,-1,-1,2.9,90.41,1,3513,1602,2588,320,14.69,52.5,,*5c
4174,2019113,25.08.2019,155608,1100,42,304,-1,-1,-1,-1,05137.119,7333.587519 N,03433.954440 E,265.87,,,-1,5.4,6.6,1.8,122,1019.1,70,2,5,2,0,-1,0.1,143.55,-1,-1,-1,-1,-1,-1,,,*5c
4174,2019113,25.08.2019,160911,1101,42,304,-1,-1,-1,-1,05137.119,7333.587570 N,03433.954420 E,265.86,,,-1,5.5,6.6,1.8,109,1019.0,71,2,5,2,0,-1,0.2,143.37,-1,-1,-1,-1,-1,-1,,,*5c
4174,2019113,25.08.2019,160917,1300,42,304,-1,-1,-1,-1,05137.119,7333.587617 N,03433.955391 E,265.89,,,-1,5.5,6.6,1.6,110,1019.0,72,-1,-1,-1,-1,-1,0.2,143.32,-1,-1,-1,-1,-1,-1,,,*5c
4174,2019113,25.08.2019,162839,1301,42,304,-1,-1,-1,-1,05137.119,7333.587833 N,03433.955612 E,265.65,,,-1,5.5,6.7,1.8,139,1018.9,70,-1,-1,-1,-1,-1,0.0,143.92,-1,-1,-1,-1,-1,-1,,,*5c
4174,2019113,25.08.2019,165101,1600,42,284,-1,-1,-1,-1,05139.001,7333.449620 N,03440.652721 E,255.21,,,-1,5.4,6.7,2.9,126,1018.8,69,-1,-1,-1,-1,-1,3.6,94.03,1,3271,1623,2589,633,4.25,41.25,,*5c
4174,2019113,25.08.2019,170603,1601,42,284,-1,-1,-1,-1,05139.831,7333.373514 N,03443.599722 E,256.75,254.95,257.57,-1,5.3,6.6,3.5,105,1018.7,69,-1,-1,-1,-1,-1,3.1,92.29,1,3271,1623,2589,633,3.38,51.25,,*5c
4174,2019113,25.08.2019,195959,2500,43,305,-1,-1,-1,-1,05167.152,7331.209756 N,03619.677509 E,249.09,,,-1,3.9,6.8,2.6,185,1018.0,89,-1,-1,-1,-1,-1,2.0,106.45,-1,-1,-1,-1,-1,-1,,,*5c
4174,2019113,25.08.2019,201647,2501,43,305,-1,-1,-1,-1,05167.654,7331.210112 N,03621.459431 E,251.71,,,-1,-999.00,-999.00,1.5,174,-999.00,-999.00,-1,-1,-1,-1,-1,1.8,102.80,-1,-1,-1,-1,-1,-1,,,*5c
